Date,Price
2021-01-01,100.00825585074129
2021-01-04,100.36787348352915
2021-01-05,100.41731234005833
2021-01-06,100.65048634915455
2021-01-07,99.96729258551113
2021-01-08,100.9027557441057
2021-01-11,100.15052742380897
2021-01-12,100.3071555140169
2021-01-13,100.7634540236943
2021-01-14,100.12949423389068
2021-01-15,98.4319083072064
2021-01-18,98.6507371147102
2021-01-19,99.3784314792933
2021-01-20,98.30518442125005
2021-01-21,98.82123323669131
2021-01-22,98.18514579285987
2021-01-25,97.46500638570262
2021-01-26,97.63017328505708
2021-01-27,98.452964683723
2021-01-28,97.20973471091692
2021-01-29,98.92296436121914
2021-02-01,97.86464135573829
2021-02-02,98.19977635638737
2021-02-03,99.27643084165196
2021-02-04,99.9127361500753
2021-02-05,99.42839378780012
2021-02-08,98.87647686332154
2021-02-09,99.7950954679702
2021-02-10,100.86918335739601
2021-02-11,100.5389440342046
2021-02-12,100.0789390173841
2021-02-15,101.3429117847467
2021-02-16,103.02112634527457
2021-02-17,103.76613352711661
2021-02-18,104.05006880889091
2021-02-19,104.82772067429626
2021-02-22,104.71574559703012
2021-02-23,105.18733056233299
2021-02-24,105.32879686229879
2021-02-25,104.62633203655743
2021-02-26,105.53405559304201
2021-03-01,103.69466639108083
2021-03-02,103.00529479814095
2021-03-03,104.51404863233064
2021-03-04,104.41403332000019
2021-03-05,105.07517035181071
2021-03-08,101.62602080158419
2021-03-09,103.55241341591149
2021-03-10,104.75488718265981
2021-03-11,104.36539819395401
2021-03-12,105.51166481860359
2021-03-15,105.56004892644938
2021-03-16,105.11688900556607
2021-03-17,107.01885451589482
2021-03-18,105.04198187317266
2021-03-19,105.42061260394202
2021-03-22,105.80574337819755
2021-03-23,105.94063321761011
2021-03-24,106.73964444704794
2021-03-25,106.5772952035134
2021-03-26,105.28286118913317
2021-03-29,103.56883440419276
2021-03-30,104.36923690785443
2021-03-31,101.9926708721372
2021-04-01,102.0061543927103
2021-04-02,102.71272378639974
2021-04-05,102.72607508638158
2021-04-06,101.15682895986116
2021-04-07,103.44249638969221
2021-04-08,105.19749826679616
2021-04-09,104.92824571789652
2021-04-12,105.31904546776086
2021-04-13,104.20268586208314
2021-04-14,104.96452288890035
2021-04-15,105.30739668800615
2021-04-16,103.38060706850412
2021-04-19,104.7959655277508
2021-04-20,104.92748203797433
2021-04-21,106.6088425605223
2021-04-22,107.47100124972569
2021-04-23,108.95545031419631
2021-04-26,109.82456769602325
2021-04-27,109.23760484014599
2021-04-28,110.58356734635295
2021-04-29,109.35360420456126
2021-04-30,108.45752413565599
2021-05-03,109.37670259111509
2021-05-04,109.72566890732298
2021-05-05,108.70452470807103
2021-05-06,108.33634337538787
2021-05-07,108.98319075058936
2021-05-10,105.96520865102438
2021-05-11,106.97562976848836
2021-05-12,106.98849384130655
2021-05-13,106.15561938659319
2021-05-14,106.51720419459181
2021-05-17,106.96212862245547
2021-05-18,106.83483268401497
2021-05-19,106.93153843657493
2021-05-20,108.11155356190132
2021-05-21,106.86474806026834
2021-05-24,107.55548268105055
2021-05-25,107.11903681146424
2021-05-26,104.68885520652125
2021-05-27,102.54359904306673
2021-05-28,103.01740268555197
2021-05-31,102.40760091266246
2021-06-01,101.86624784451259
2021-06-02,100.2064973038014
2021-06-03,100.97190132394324
2021-06-04,99.43455893645309
2021-06-07,100.7373317277589
2021-06-08,100.95676231477233
2021-06-09,101.36957768503474
2021-06-10,100.69884491497712
2021-06-11,102.85236396763435
2021-06-14,103.64291616863284
2021-06-15,102.87552071823065
2021-06-16,101.67779631311076
2021-06-17,101.87917800860617
2021-06-18,101.603025055489
2021-06-21,102.31995635093915
2021-06-22,103.40928443509108
2021-06-23,102.23276581880391
2021-06-24,100.88037343744499
2021-06-25,99.29302430774656
2021-06-28,97.97622724437714
2021-06-29,97.81159458771455
2021-06-30,99.59411365867955
2021-07-01,99.36222484785321
2021-07-02,101.71287227909875
2021-07-05,100.92625327236007
2021-07-06,99.97012048930364
2021-07-07,100.70120813412031
2021-07-08,99.97678750887373
2021-07-09,100.08870222182202
2021-07-12,103.05483807891622
2021-07-13,105.52996035427245
2021-07-14,105.44233568810624
2021-07-15,103.79212309998162
2021-07-16,104.28645740770503
2021-07-19,106.33393601779647
2021-07-20,105.09588414525575
2021-07-21,105.09268635840876
2021-07-22,105.87501011866316
2021-07-23,107.0787075492731
2021-07-26,107.6198022398313
2021-07-27,106.7537280518593
2021-07-28,107.55277653290543
2021-07-29,107.26089842809137
2021-07-30,106.69633517524358
2021-08-02,104.53775986451352
2021-08-03,103.79777093914488
2021-08-04,103.92650245265878
2021-08-05,106.86982039023644
2021-08-06,106.9599067989418
2021-08-09,106.22501752340321
2021-08-10,106.75131830302355
2021-08-11,106.00943630001626
2021-08-12,106.46372860192548
2021-08-13,105.53890907412541
2021-08-16,105.05091553435777
2021-08-17,105.89285087473598
2021-08-18,104.61903478092982
2021-08-19,104.7977658945144
2021-08-20,104.85353710761818
2021-08-23,107.246237831399
2021-08-24,107.12951136303226
2021-08-25,109.81367258142167
2021-08-26,109.52716233071295
2021-08-27,111.32669502673586
2021-08-30,110.93940495981653
2021-08-31,110.34125865241865
2021-09-01,109.39586651464927
2021-09-02,107.72141446531911
2021-09-03,107.44749578685197
2021-09-06,106.54177790740493
2021-09-07,107.62445849957558
2021-09-08,109.11423501151634
2021-09-09,109.36204208450467
2021-09-10,111.5191021796103
2021-09-13,111.91305364754473
2021-09-14,112.02790320357391
2021-09-15,110.9833280996547
2021-09-16,109.69089921882417
2021-09-17,110.72183327116763
2021-09-20,112.55506709690637
2021-09-21,112.42116209112613
2021-09-22,111.14958455766393
2021-09-23,111.5367251890962
2021-09-24,113.07904668678319
2021-09-27,114.42513866431699
2021-09-28,112.42415587999983
2021-09-29,113.64968185541258
2021-09-30,114.3411581362727
2021-10-01,113.05357769677047
2021-10-04,112.35680209337775
2021-10-05,111.66907097998234
2021-10-06,113.4509874560384
2021-10-07,113.00029186329085
2021-10-08,112.38680124600971
2021-10-11,113.25894549522828
2021-10-12,112.72939795779386
2021-10-13,112.63718559718414
2021-10-14,114.221739480563
2021-10-15,115.21025640494314
2021-10-18,115.28283618772357
2021-10-19,115.320216912132
2021-10-20,115.23257202186488
2021-10-21,115.0376681159823
2021-10-22,112.10352918978926
2021-10-25,114.48060282778249
2021-10-26,115.1252765611058
2021-10-27,115.14743204164444
2021-10-28,112.93970809013028
2021-10-29,113.31829540583539
2021-11-01,112.81499870479755
2021-11-02,112.4964770237704
2021-11-03,111.98329638694875
2021-11-04,111.29378425849043
2021-11-05,113.41971339802994
2021-11-08,114.37590639415869
2021-11-09,116.09237084589678
2021-11-10,118.49776602727246
2021-11-11,119.79590335059098
2021-11-12,117.9939634619074
2021-11-15,117.41841150358694
2021-11-16,116.23526477200465
2021-11-17,116.76003262535663
2021-11-18,115.49190484670162
2021-11-19,115.01013330442795
2021-11-22,118.23829611428557
2021-11-23,121.75615819274958
2021-11-24,121.47668951133632
2021-11-25,122.40310683324395
2021-11-26,123.91561592101543
2021-11-29,123.843624295836
2021-11-30,123.62958174224377
2021-12-01,125.11636253005283
2021-12-02,124.86144669397483
2021-12-03,125.11298954748425
2021-12-06,126.99665918559899
2021-12-07,126.61811580206191
2021-12-08,127.73176581098353
2021-12-09,127.10560610614972
2021-12-10,126.22011647169502
2021-12-13,129.20980962216692
2021-12-14,129.00717199233355
2021-12-15,127.75590694431678
2021-12-16,127.67152254571687
2021-12-17,128.2053043050412
2021-12-20,124.34010252224401
2021-12-21,124.7694428402816
2021-12-22,123.3517596890384
2021-12-23,122.03975116963713
2021-12-24,124.30869696056428
2021-12-27,124.33595581978348
2021-12-28,122.17226831869606
2021-12-29,122.42580751213934
2021-12-30,122.37525164278631
2021-12-31,121.92641287157444
2022-01-03,120.82642573799683
2022-01-04,121.26153378875748
2022-01-05,122.28453260348482
2022-01-06,122.07141962148238
2022-01-07,121.34560455785687
2022-01-10,120.43204910721965
2022-01-11,121.40383905800778
2022-01-12,119.37967486618297
2022-01-13,120.94737736417851
2022-01-14,121.44943954557664
2022-01-17,122.31638006592482
2022-01-18,122.59059256998212
2022-01-19,123.76760210272815
2022-01-20,127.02737496736007
2022-01-21,127.04201895672236
2022-01-24,127.01405041050921
2022-01-25,125.92908596234642
2022-01-26,127.50136122980591
2022-01-27,124.8519869294688
2022-01-28,122.03139811791148
2022-01-31,121.97678326051951
2022-02-01,118.10043394539606
2022-02-02,117.3804042069253
2022-02-03,116.2857455683187
2022-02-04,115.98658903909094
2022-02-07,118.13427087111404
2022-02-08,119.81230517435529
2022-02-09,120.60805432146593
2022-02-10,121.44698415186595
2022-02-11,121.47767788152683
2022-02-14,123.12537683319782
2022-02-15,123.32615911364864
2022-02-16,122.95089573403712
2022-02-17,125.32754991652
2022-02-18,124.43962634580478
2022-02-21,128.77334140345693
2022-02-22,129.7225266365844
2022-02-23,129.74783294142205
2022-02-24,131.09959834418265
2022-02-25,130.62944801555884
2022-02-28,128.34933688160834
2022-03-01,129.38727490597955
2022-03-02,131.07275438733294
2022-03-03,130.4366009152529
2022-03-04,127.99960907957878
2022-03-07,127.56610028750882
2022-03-08,128.78459946517518
2022-03-09,127.96845582715957
2022-03-10,127.60045177688295
2022-03-11,126.96781239105187
2022-03-14,124.63365928013116
2022-03-15,125.782892189117
2022-03-16,124.35761015991096
2022-03-17,123.02813048229208
2022-03-18,124.24611248644987
2022-03-21,126.48147429609826
2022-03-22,126.0747292122733
2022-03-23,126.33411181285554
2022-03-24,123.54073975728514
2022-03-25,121.91681587077498
2022-03-28,122.53422757159605
2022-03-29,122.98037446330888
2022-03-30,123.16127358577944
2022-03-31,122.90330953216817
2022-04-01,123.67314613270722
2022-04-04,124.98544274823153
2022-04-05,126.48283284351814
2022-04-06,126.16112316746926
2022-04-07,126.12503300593578
2022-04-08,123.67069158928894
2022-04-11,122.09577542804222
2022-04-12,121.11910472067584
2022-04-13,120.4577916247088
2022-04-14,120.61299589268285
2022-04-15,119.99737982730447
2022-04-18,119.33947508999923
2022-04-19,118.51466799239194
2022-04-20,120.28048852579909
2022-04-21,120.61239805978141
2022-04-22,119.94274389957951
2022-04-25,120.53664412865123
2022-04-26,123.09269113250573
2022-04-27,121.1652538194568
2022-04-28,121.67494381907353
2022-04-29,121.33412841102647
2022-05-02,120.35759049467553
2022-05-03,118.85212393681306
2022-05-04,120.39486858114581
2022-05-05,120.18343552661798
2022-05-06,121.72930458873779
2022-05-09,119.2221988185419
2022-05-10,118.81639298062171
2022-05-11,117.96593945633556
2022-05-12,118.09808831279085
2022-05-13,118.6320779080638
2022-05-16,117.12786031417404
2022-05-17,119.03851307973838
2022-05-18,119.56965074573046
2022-05-19,116.28797668535891
2022-05-20,115.99014691101799
2022-05-23,116.01399336176374
2022-05-24,118.23704541415098
2022-05-25,118.89961927217637
2022-05-26,118.13040082985175
2022-05-27,115.78172138106216
2022-05-30,113.73956489822285
2022-05-31,112.63237772802273
2022-06-01,113.8925595268598
2022-06-02,113.85268486924144
2022-06-03,112.7482304547729
2022-06-06,112.95753208091955
2022-06-07,111.84200413976197
2022-06-08,112.69926948275055
2022-06-09,113.71642905400523
2022-06-10,113.14467169768965
2022-06-13,114.80203701066559
2022-06-14,115.05897885389214
2022-06-15,114.5697990142452
2022-06-16,114.6001406147674
2022-06-17,114.56167368487414
2022-06-20,114.96822715354766
2022-06-21,114.3664551080173
2022-06-22,112.88404175930926
2022-06-23,112.69643409543761
2022-06-24,112.16360981387861
2022-06-27,115.96969245822886
2022-06-28,117.00222232006693
2022-06-29,117.8379495647146
2022-06-30,116.17555985441695
2022-07-01,118.55816209077614
2022-07-04,120.27999303275169
2022-07-05,120.98975928554508
2022-07-06,120.99105442415292
2022-07-07,121.60097668385387
2022-07-08,123.3041644905997
2022-07-11,122.19195491575856
2022-07-12,120.94622272328115
2022-07-13,118.07117542605585
2022-07-14,118.67572972349194
2022-07-15,120.35207293437935
2022-07-18,121.07299141312203
2022-07-19,121.6861126218707
2022-07-20,121.03098568156724
2022-07-21,122.52816262619216
2022-07-22,125.96863768989391
2022-07-25,126.69331285871364
2022-07-26,124.6689518651307
2022-07-27,125.2358673309907
2022-07-28,125.44818143001257
2022-07-29,127.1880856592301
2022-08-01,127.18726488771578
2022-08-02,126.64405328306165
2022-08-03,124.40192033933492
2022-08-04,122.3961593561127
2022-08-05,123.16283098490963
2022-08-08,123.96070949624097
2022-08-09,122.54692990152292
2022-08-10,123.53292594587752
2022-08-11,122.78147776253134
2022-08-12,121.32756533143605
2022-08-15,121.94141364585789
2022-08-16,122.36770113023408
2022-08-17,120.38373249878975
2022-08-18,120.83743218591358
2022-08-19,120.65185709534963
2022-08-22,119.99941062895732
2022-08-23,123.42773330740124
2022-08-24,123.67565602340325
2022-08-25,122.33319770240307
2022-08-26,122.53560270749423
2022-08-29,124.66517906540481
2022-08-30,127.36573389764622
2022-08-31,129.25882528303543
2022-09-01,128.17027762317048
2022-09-02,131.45742117076827
2022-09-05,135.6757885308474
2022-09-06,134.93605013748814
2022-09-07,133.1830566547432
2022-09-08,133.21954715310517
2022-09-09,134.57835613260374
2022-09-12,136.14959327368416
2022-09-13,136.8353421959673
2022-09-14,137.46036476028297
2022-09-15,136.02319208610092
2022-09-16,133.1301161594496
2022-09-19,130.14408517695628
2022-09-20,129.5602149812285
2022-09-21,129.38900049012793
2022-09-22,129.82191934146746
2022-09-23,130.2760362334736
2022-09-26,128.57322974192286
2022-09-27,129.50786706921016
2022-09-28,129.76297903424935
2022-09-29,131.57976971241126
2022-09-30,131.350852362508
2022-10-03,129.76946924233349
2022-10-04,129.07889185982572
2022-10-05,128.73294835102232
2022-10-06,127.87221694862978
2022-10-07,128.1850747195612
2022-10-10,129.41953445080355
2022-10-11,128.43152910450044
2022-10-12,129.48634824881418
2022-10-13,130.56055505069756
2022-10-14,127.98595978510915
2022-10-17,127.73490255889178
2022-10-18,128.44818042261454
2022-10-19,128.6968352111791
2022-10-20,127.75516752505378
2022-10-21,127.52195853723775
2022-10-24,125.51247405613528
2022-10-25,122.0116345457262
2022-10-26,122.19548823854576
2022-10-27,120.92862947746733
2022-10-28,121.26189855919503
2022-10-31,120.20503228165016
2022-11-01,122.31993489159147
2022-11-02,122.25864071003602
2022-11-03,126.14897722785756
2022-11-04,127.24195166946608
2022-11-07,125.51289093850069
2022-11-08,122.02028100955631
2022-11-09,122.76169137103085
2022-11-10,122.65907039544099
2022-11-11,121.50447105553933
2022-11-14,118.96944446573761
2022-11-15,120.14965185846884
2022-11-16,119.42638941341382
2022-11-17,122.38710123023976
2022-11-18,121.66163788977555
2022-11-21,124.51855840043808
2022-11-22,123.01259334598636
2022-11-23,120.61423652850681
2022-11-24,120.07948720130028
2022-11-25,120.99534714155529
2022-11-28,120.73993811048686
2022-11-29,121.48245424708585
2022-11-30,122.43639442899065
2022-12-01,123.80541630209991
2022-12-02,124.42761030053082
2022-12-05,124.01863940962696
2022-12-06,125.93691264672222
2022-12-07,125.58404761970567
2022-12-08,126.243736199969
2022-12-09,125.99309361388624
2022-12-12,127.95710907613396
2022-12-13,131.6129480961158
2022-12-14,131.11131259142942
2022-12-15,132.4301328283471
2022-12-16,131.22833447007315
2022-12-19,131.85061660811456
2022-12-20,132.27749397219264
2022-12-21,130.26304286784116
2022-12-22,129.59064354781776
2022-12-23,131.25750474743748
2022-12-26,130.8998896010347
2022-12-27,132.32198103133746
2022-12-28,134.75627582151085
2022-12-29,133.34908834128598
2022-12-30,134.08513962860994
2023-01-02,136.41315541400283
2023-01-03,137.60668956323764
2023-01-04,139.81417138448657
2023-01-05,139.93369628970095
2023-01-06,141.26610638840404
2023-01-09,143.64950909311142
2023-01-10,143.79777064988883
2023-01-11,145.97105821791158
2023-01-12,145.51944291779617
2023-01-13,148.5251370715826
2023-01-16,149.16419676586173
2023-01-17,147.9578477559072
2023-01-18,149.10449189525193
2023-01-19,148.42578405585607
2023-01-20,146.12150393510356
2023-01-23,146.60585003535027
2023-01-24,146.9923505121255
2023-01-25,146.49048711503877
2023-01-26,149.120724744549
2023-01-27,148.00024492921366
2023-01-30,145.8074553762611
2023-01-31,147.92671449411893
2023-02-01,147.583165671562
2023-02-02,147.31103110082088
2023-02-03,146.62549427281536
2023-02-06,147.35627464406133
2023-02-07,148.05747765082728
2023-02-08,150.2360394248511
2023-02-09,148.98863926148044
2023-02-10,148.6660073953374
2023-02-13,150.0331029503737
2023-02-14,150.41983201913789
2023-02-15,149.06670159082734
2023-02-16,147.55642683376269
2023-02-17,148.42530741625552
2023-02-20,148.56766354378047
2023-02-21,150.62354205696388
2023-02-22,151.71073352109352
2023-02-23,151.83184955575695
2023-02-24,155.0138558390106
2023-02-27,153.4222054220779
2023-02-28,154.13361251525902
2023-03-01,153.8967783735058
2023-03-02,156.88363744301807
2023-03-03,155.6557054439743
2023-03-06,158.63250589750058
2023-03-07,160.30080344620993
2023-03-08,158.77450418266764
2023-03-09,157.74108596089752
2023-03-10,160.04982917823557
2023-03-13,160.95123475092646
2023-03-14,162.02365640966278
2023-03-15,163.9732317281155
2023-03-16,163.1206082503511
2023-03-17,163.93812078027398
2023-03-20,163.8710242647702
2023-03-21,164.74485164478475
2023-03-22,165.5057700722832
2023-03-23,166.41941365390528
2023-03-24,165.72889114003746
2023-03-27,167.69288220240495
2023-03-28,168.63835672589175
2023-03-29,168.10762150998443
2023-03-30,169.15390176529547
2023-03-31,165.86383645757135
2023-04-03,168.01742805891996
2023-04-04,170.2785484104602
2023-04-05,172.71283342888998
2023-04-06,170.80971329696987
2023-04-07,172.12170280656107
2023-04-10,168.36711129269614
2023-04-11,170.93638822454804
2023-04-12,167.9270007443607
2023-04-13,172.3987647630854
2023-04-14,170.29476331641675
2023-04-17,169.79593225061907
2023-04-18,169.76904926867618
2023-04-19,173.25903679319578
2023-04-20,174.19708108900195
2023-04-21,174.08975738589106
2023-04-24,175.63083683846966
2023-04-25,174.85049163119243
2023-04-26,175.7587707279946
2023-04-27,175.26402783977568
2023-04-28,175.11434371171603
2023-05-01,175.52713497991422
2023-05-02,173.00774916543904
2023-05-03,173.57923112775208
2023-05-04,171.83272955979717
2023-05-05,171.10407623568813
2023-05-08,169.97232946196553
2023-05-09,169.1911011722872
2023-05-10,171.15256728963962
2023-05-11,171.5162954798328
2023-05-12,175.43303715646493
2023-05-15,175.88624263282773
2023-05-16,175.46464146034916
2023-05-17,175.33919064942197
2023-05-18,173.96070322794836
2023-05-19,173.12244429376958
2023-05-22,171.16994313509164
2023-05-23,171.18732913727584
2023-05-24,170.41125066761828
2023-05-25,172.88723320537233
2023-05-26,174.560514385076
2023-05-29,173.1847708135607
2023-05-30,171.18907726526265
2023-05-31,174.8352794015068
2023-06-01,175.54097667492434
2023-06-02,175.01430545145064
2023-06-05,179.20531786106378
2023-06-06,181.77116271501396
2023-06-07,183.6439097982683
2023-06-08,182.43579411721097
2023-06-09,184.4208285236551
2023-06-12,185.3083294085889
2023-06-13,185.4054780258311
2023-06-14,186.22378728913972
2023-06-15,185.42907594884028
2023-06-16,187.49762454050943
2023-06-19,186.15312077874532
2023-06-20,187.68354990792167
2023-06-21,188.08671172181178
2023-06-22,189.24678314245392
2023-06-23,187.00146188076502
2023-06-26,189.59371157189423
2023-06-27,191.63539798703695
2023-06-28,194.3601890561132
2023-06-29,195.85140886494875
2023-06-30,196.49080765491516
2023-07-03,198.11293600898946
2023-07-04,197.67445697100567
2023-07-05,199.0207909334154
2023-07-06,200.18815676298033
2023-07-07,199.13278606511307
2023-07-10,199.3973196967577
2023-07-11,199.0383771657645
2023-07-12,201.95801593951995
2023-07-13,199.87456430614847
2023-07-14,200.0894610930506
2023-07-17,201.49730561990333
2023-07-18,202.29909202661366
2023-07-19,204.3401354202119
2023-07-20,202.98528408120174
2023-07-21,202.0364812830218
2023-07-24,201.30355114626687
2023-07-25,202.1016161521695
2023-07-26,203.8887222166596
2023-07-27,204.66038918346774
2023-07-28,205.16590388200538
2023-07-31,203.65613857469646
2023-08-01,204.05994189495885
2023-08-02,203.58634263118915
2023-08-03,204.16262533498255
2023-08-04,208.00311981556493
2023-08-07,207.37679551360256
2023-08-08,207.99698544374831
2023-08-09,207.37002353284302
2023-08-10,206.22038117391207
2023-08-11,202.80109088615762
2023-08-14,206.17475260051518
2023-08-15,204.3965674685518
2023-08-16,206.59991132288775
2023-08-17,201.5079645912043
2023-08-18,201.84677537560657
2023-08-21,204.86508536005235
2023-08-22,201.0998144336079
2023-08-23,201.38744626856436
2023-08-24,201.11008531025988
2023-08-25,204.1876010637226
2023-08-28,205.39128717971354
2023-08-29,206.63015097100677
2023-08-30,207.89698103607003
2023-08-31,209.53739066157792
2023-09-01,208.37692526237052
2023-09-04,209.12873609483995
2023-09-05,207.34154840984078
2023-09-06,205.98127162476177
2023-09-07,208.49796005405992
2023-09-08,210.06937293604744
2023-09-11,209.11737407509628
2023-09-12,207.80390984590827
2023-09-13,206.78711964082203
2023-09-14,204.58218523148432
2023-09-15,205.0203408710486
2023-09-18,203.62133125074226
2023-09-19,204.30046435640116
2023-09-20,203.03174080223388
2023-09-21,203.13059983957453
2023-09-22,201.02332890679554
2023-09-25,201.36678492196486
2023-09-26,199.98509875525554
2023-09-27,197.8887241011065
2023-09-28,192.88441134960013
2023-09-29,194.57490821046176
2023-10-02,195.2189180046056
2023-10-03,195.2061778457467
2023-10-04,194.12381921914482
2023-10-05,195.45861161990464
2023-10-06,196.6566415500149
2023-10-09,194.32586503325246
2023-10-10,191.05659661965973
2023-10-11,193.53430971318198
2023-10-12,195.0474220475935
2023-10-13,194.3040446372551
2023-10-16,192.47465656421744
2023-10-17,194.24649025030155
2023-10-18,197.60894809269777
2023-10-19,196.4367224570039
2023-10-20,196.47025958648044
2023-10-23,197.25583946110225
2023-10-24,197.7415258062675
2023-10-25,199.92212299219918
2023-10-26,198.67112164231145
2023-10-27,199.46355320293992
2023-10-30,198.32281504609182
2023-10-31,194.43559627973588
2023-11-01,196.08393900486172
2023-11-02,197.6730178319953
2023-11-03,198.19349898619998
2023-11-06,200.6384218025739
2023-11-07,198.70949772924823
2023-11-08,198.3508268098339
